rank,lon,lat,confidence,agreeing_types,source,types,tile_id
348,30.90685,29.27522,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
349,30.90632,29.27727,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
350,30.91784,29.2715,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
351,30.88787,29.25666,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
352,30.92531,29.27748,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
353,30.92063,29.27169,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
354,30.92003,29.27526,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
355,30.90641,29.25238,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
356,30.90746,29.25175,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
357,30.88591,29.27048,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
358,30.87957,29.24782,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
359,30.8784,29.28319,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
360,30.91908,29.27052,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
361,30.90574,29.27604,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
362,30.92301,29.26811,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
363,30.92054,29.26702,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
364,30.8925,29.24728,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
365,30.87467,29.25902,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
366,30.92204,29.27718,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
367,30.91953,29.27624,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
368,30.90971,29.27585,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
369,30.92447,29.27014,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
370,30.9243,29.27108,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
371,30.90172,29.27682,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
372,30.91765,29.27402,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
373,30.91398,29.278,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
374,30.90254,29.24918,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
375,30.91996,29.26602,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
376,30.9214,29.26809,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
377,30.87613,29.24819,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
378,30.8782,29.24805,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
379,30.8993,29.27841,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
380,30.90479,29.2767,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
381,30.90387,29.27578,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
382,30.88191,29.26752,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
383,30.87421,29.25917,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
384,30.92103,29.25337,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
385,30.88872,29.25639,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
386,30.88729,29.2858,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
387,30.89373,29.25295,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
388,30.88077,29.25784,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
389,30.91752,29.27685,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
390,30.88891,29.25317,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
391,30.91908,29.27198,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
392,30.89398,29.24796,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
393,30.90982,29.27071,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
394,30.91707,29.27042,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
395,30.91079,29.26975,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
396,30.92109,29.26556,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
397,30.92243,29.2578,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
398,30.92128,29.27613,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
399,30.92535,29.26702,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
400,30.90788,29.26991,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
401,30.91867,29.27593,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
402,30.89261,29.2481,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
403,30.88885,29.28139,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
404,30.91865,29.27303,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
405,30.87669,29.24769,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
406,30.91599,29.27409,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
407,30.92544,29.25818,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
408,30.91465,29.27682,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
409,30.92575,29.24754,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
410,30.91427,29.29271,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
411,30.91375,29.27559,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
412,30.90222,29.24979,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
413,30.91792,29.26948,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
414,30.89379,29.25912,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
415,30.87506,29.24883,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
416,30.87633,29.28616,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
417,30.91775,29.24774,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
418,30.89402,29.2614,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
419,30.90516,29.27524,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
420,30.91209,29.24907,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
421,30.90912,29.28908,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
422,30.92288,29.27058,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
423,30.91165,29.24937,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
424,30.88434,29.28496,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
425,30.90286,29.2739,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
426,30.8774,29.28415,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
427,30.88378,29.26694,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
428,30.87973,29.26731,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
429,30.87484,29.24762,5,5,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
430,30.88219,29.26681,5,5,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence;temporal_variance_99",tile_30.8740_29.2470
431,30.87565,29.25152,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
432,30.87644,29.25188,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
433,30.92502,29.28234,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
434,30.92211,29.28365,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
435,30.92404,29.28431,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
436,30.89884,29.27363,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
437,30.876,29.2504,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
438,30.9212,29.28442,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
439,30.92049,29.28343,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
440,30.89829,29.27362,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
441,30.87509,29.25201,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
442,30.92176,29.28517,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
443,30.88221,29.28735,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
444,30.92083,29.28531,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
445,30.92172,29.28775,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
446,30.92131,29.28607,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
447,30.9207,29.28729,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
448,30.92458,29.28327,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
449,30.883,29.2873,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
450,30.92037,29.25909,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
451,30.8971,29.24784,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
452,30.87557,29.25234,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
453,30.91838,29.2881,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
454,30.9221,29.28668,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
455,30.88965,29.24948,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
456,30.9161,29.24848,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
457,30.91958,29.28878,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
458,30.9031,29.28008,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
459,30.9097,29.28212,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
460,30.91657,29.29185,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
461,30.9227,29.28583,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
462,30.90697,29.26542,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
463,30.91597,29.29114,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
464,30.90228,29.27944,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
465,30.9038,29.28304,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
466,30.89856,29.2725,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
467,30.89741,29.27416,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
468,30.91346,29.2869,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
469,30.91929,29.26004,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
470,30.9168,29.26216,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
471,30.9158,29.2495,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
472,30.9123,29.28126,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
473,30.90997,29.26234,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
474,30.91783,29.27817,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
475,30.91803,29.28894,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
476,30.91186,29.28486,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
477,30.89686,29.24866,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
478,30.91026,29.26135,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
479,30.91889,29.28945,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
480,30.92427,29.28997,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
481,30.91084,29.28124,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
482,30.91105,29.2917,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
483,30.91023,29.26062,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
484,30.91393,29.27897,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
485,30.91499,29.27248,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
486,30.92502,29.2651,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
487,30.90768,29.27915,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
488,30.90462,29.28341,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
489,30.925,29.27957,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
490,30.90356,29.27672,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
491,30.88114,29.28703,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
492,30.92025,29.26003,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
493,30.88439,29.25194,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
494,30.91587,29.25082,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
495,30.90885,29.27806,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
496,30.92532,29.26267,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
497,30.91738,29.26149,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
498,30.88977,29.24996,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
499,30.89106,29.24781,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
500,30.9074,29.28328,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
501,30.91007,29.28281,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
502,30.89863,29.27182,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
503,30.90592,29.2704,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
504,30.92325,29.26219,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
505,30.90805,29.28138,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
506,30.90939,29.2628,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
507,30.90046,29.27854,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
508,30.8964,29.24734,4,4,hotspot_cluster,"db_variance;depolarization_fraction;local_contrast;speckle_divergence",tile_30.8740_29.2470
509,30.90779,29.28432,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
510,30.88165,29.2877,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
511,30.88261,29.28653,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
512,30.8745,29.25093,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
513,30.90772,29.28227,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
514,30.91652,29.27197,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
515,30.91732,29.26036,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
516,30.91582,29.2729,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
517,30.87707,29.25775,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
518,30.89834,29.25494,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
519,30.8822,29.28809,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
520,30.92276,29.263,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
521,30.91688,29.25542,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
522,30.91004,29.25027,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
523,30.90934,29.28447,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
524,30.91503,29.27325,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
525,30.88408,29.25776,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
526,30.92033,29.27354,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
527,30.90501,29.27259,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
528,30.90814,29.26516,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
529,30.92108,29.26209,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
530,30.9066,29.28281,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
531,30.90984,29.27357,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
532,30.92541,29.26425,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
533,30.88253,29.28428,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
534,30.88567,29.25045,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
535,30.91036,29.25052,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
536,30.90459,29.28416,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
537,30.90437,29.24842,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
538,30.89773,29.28848,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
539,30.90995,29.26123,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
540,30.87871,29.25732,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
541,30.9071,29.28155,4,4,hotspot_cluster,"db_variance;local_contrast;moisture_differential;speckle_divergence",tile_30.8740_29.2470
542,30.92313,29.27295,4,4,hotspot_cluster,"db_variance;depolarization_fraction;moisture_differential;speckle_divergence",tile_30.8740_29.2470
543,30.91856,29.24903,4,4,hotspot_cluster,"depolarization_fraction;local_contrast;moisture_differential;temporal_variance_99",tile_30.8740_29.2470
