lon,lat,agreeing_types,types,n_candidates,score,tile_id
31.869839890109898,30.98874802197803,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999",182,15,tile_31.8500_30.9550
31.867596461988306,30.989060789473683,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",171,15,tile_31.8500_30.9550
31.899151211180126,30.988796677018637,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",322,15,tile_31.8500_30.9550
31.88184192,30.988440039999997,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",250,15,tile_31.8500_30.9550
31.87466721354167,30.987790703124997,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999",384,15,tile_31.8500_30.9550
31.86814508928572,30.98633419642857,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",336,15,tile_31.8500_30.9550
31.879961530612242,30.98435010204081,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",245,15,tile_31.8500_30.9550
31.881091842105263,30.984314377990422,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",209,15,tile_31.8500_30.9550
31.869345119581467,30.977435627802684,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",669,15,tile_31.8500_30.9550
31.87201349407784,30.976517233502534,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;temporal_variance_999;texture_glcm",591,15,tile_31.8500_30.9550
31.8693248,30.97605523529412,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",850,15,tile_31.8500_30.9550
31.863623658146967,30.976162507987215,15,"crosspol_ratio;crosspol_ratio_variance;db_variance;depolarization_fraction;edge_detection;local_contrast;moisture_differential;multitemporal_change;seasonal_difference;spatial_autocorrelation;speckle_divergence;temporal_cv;temporal_mad;temporal_variance_99;texture_glcm",313,15,tile_31.8500_30.9550
